Depth CCSF-A (mcd),Al/Ti
258.776989,0.935030496
258.796989,0.892714571
258.816989,0.859752959
258.836989,0.800940439
258.856989,0.856585366
258.876989,0.798627002
258.886989,0.776046441
259.64,1.257575758
259.66,1.322869955
259.68,1.2375
259.7,1.207843137
259.72,1.261184625
259.74,1.259235044
259.76,1.344086022
259.78,1.258358663
259.8,1.108227355
259.82,1.347723935
259.84,1.17284264
259.86,1.320845598
259.88,1.064709664
259.9,1.020306443
259.92,1.0475674
259.94,1.029483326
259.96,0.959501984
259.98,0.991934233
260,1.01996008
260.02,1.065346956
260.04,1.053928405
260.06,1.124785065
260.08,1.098047722
260.1,1.017123288
260.12,1.073091058
260.14,1.053864638
260.16,0.965621124
260.18,0.986890756
260.2,0.879270696
260.22,1.030483532
260.24,0.933813893
260.26,1.008005569
260.28,1.02303263
260.3,1.069223786
260.32,1.087619048
260.34,1.143136161
260.36,1.218993409
260.38,1.045415839
260.4,1.113730112
260.42,1.167601452
260.44,1.091957606
260.46,1.09451421
260.48,1.198109905
260.49,1.196460816
260.52,1.03852128
260.54,1.024823695
260.56,1.02375924
260.58,0.991209928
260.6,0.943880142
260.62,1.04647785
260.64,0.99337917
260.66,0.983968463
260.68,1.002955083
260.7,1.031017688
260.72,1.173469388
260.74,1.048607163
260.76,1.099936548
260.78,1.011038186
260.8,0.998083067
260.82,0.998692383
260.84,0.99532967
260.98,0.536244292
261,0.612112205
261.02,0.518100782
261.04,0.693272117
261.07,0.686648501
261.08,0.805822137
261.1,0.786711165
261.12,0.83271869
261.14,0.787244401
261.16,0.804156393
261.18,0.574763407
261.2,0.893288458
261.22,0.733684904
261.24,0.74941027
261.26,0.368718916
261.28,0.596255029
261.3,0.417289487
261.32,0.69106427
261.34,0.727631839
261.36,0.798063996
261.38,0.561141745
261.4,0.799935254
261.42,0.945318647
261.44,0.500169319
261.46,0.702018203
261.48,0.537061696
261.52,0.60028585
261.53,0.57171799
261.56,0.425245098
261.58,0.513084112
261.6,0.64610518
261.62,0.496785714
261.64,0.597848716
261.66,0.509103641
261.68,0.602488336
261.69,0.602515723
261.72,0.742112041
261.74,0.591627907
261.76,0.550016841
261.78,0.772316951
261.8,0.50767841
261.83,0.489506173
261.84,0.492283951
261.88,0.888731195
261.9,0.756622517
261.92,0.74569697
261.94,0.748991354
261.96,0.702498699
261.99,0.979089086
262,0.914786967
262.02,0.727859238
262.04,0.427424534
262.06,0.752767528
262.08,0.44038516
262.12,0.922354558
262.14,0.742167556
262.18,0.603947013
262.2,0.730819586
262.22,0.539578794
262.24,0.795357361
262.25,0.793534614
262.28,0.776357827
262.31,0.702492212
262.32,0.509719222
262.34,0.66601626
262.35,0.616247451
262.38,0.515097691
262.4,0.550961538
262.42,0.728723404
262.44,0.604582651
262.48,0.723744292
262.5,0.598959838
262.53,0.535952064
262.54,0.577025037
262.56,0.848118649
262.58,1.010254908
262.6,0.660798122
262.62,0.377717391
262.65,0.562922038
262.66,0.605937136
262.68,0.428865979
262.7,0.618160652
262.72,0.479503106
262.74,0.496710526
262.76,0.715648181
262.78,0.633819018
262.8,0.708165507
262.82,0.757155635
262.84,0.653543307
262.88,0.745098039
262.9,0.524886878
262.94,0.683327508
262.96,0.67400062
262.98,0.667597765
263,0.629099427
263.02,0.608504801
263.04,0.705437627
263.06,0.766761769
263.08,0.730300033
263.1,0.865116279
263.12,0.60516325
263.14,0.867958378
263.16,0.482987185
263.19,0.522727273
263.2,0.595854922
263.22,0.56872428
263.26,0.638629283
263.28,0.81795422
263.3,0.662888329
263.34,0.813458262
263.38,0.822396576
263.42,0.836861314
263.44,0.808467742
263.46,0.905293631
263.48,0.908507223
263.5,0.691729323
263.52,0.69957265
263.54,0.898509867
263.56,0.869408946
263.58,0.854890865
263.59,0.865853659
263.62,0.849924012
263.64,0.810131332
263.66,0.609283626
263.68,0.646848989
263.76,0.884157796
263.78,0.910404624
263.8,0.528072838
263.82,0.699442325
263.84,0.609980485
263.86,0.643951521
263.88,0.642976589
263.91,0.798126065
263.98,0.577492321
264.02,0.472440945
264.03,0.616085372
264.06,0.545682451
264.08,0.55074501
264.13,0.738507168
264.14,0.654789569
264.18,0.793085655
264.2,0.60260355
264.22,0.478238207
264.24,0.658216783
264.26,0.922092501
264.28,0.732917706
264.34,0.957953281
264.36,0.483008357
264.38,0.850867052
264.4,0.531531532
264.41,0.354065697
264.44,0.931398417
264.46,0.905394191
264.48,0.812
264.5,0.877262964
264.52,0.710242194
264.54,0.618591934
264.56,0.852769178
264.58,0.870112657
264.6,0.565081569
264.62,0.775755606
264.63,0.712092849
264.66,0.535258563
264.68,0.680037606
264.7,0.667710372
264.81,0.988885147
264.82,0.974795211
264.84,1.100726552
264.86,1.061817047
264.88,0.794208098
264.9,0.719753404
264.92,0.82995283
264.94,0.716825283
264.96,0.531990967
264.98,0.630542687
265,0.721448087
265.02,0.722606827
265.04,0.740549361
265.06,0.760219479
265.08,0.749826268
265.1,0.808521971
265.15,0.711293743
265.16,0.612829031
265.18,0.750723798
265.21,0.699657534
265.22,0.452037618
265.24,0.540904716
265.26,0.525280048
265.28,0.505475702
265.3,0.581485053
265.32,0.586508214
265.34,0.520092736
265.36,0.471278826
265.4,0.644649258
265.42,0.683455882
265.43,0.601406366
265.51,0.704842105
265.53,0.744281965
265.55,0.77693475
265.57,0.76038874
265.59,0.695761998
265.61,0.691300791
265.71,0.666542613
265.73,0.792075736
265.75,0.824461343
265.77,0.998007174
265.79,0.835275835
265.81,0.843195266
265.83,0.765044248
265.85,0.929637527
265.86,0.889366581
265.93,0.934537246
265.95,0.793862189
265.97,0.905957162
265.99,0.879136189
266.01,0.877688998
266.03,0.972205438
266.07,1.002301118
269.26,0.905271199
269.28,1.123048669
269.3,1.085999546
269.32,1.093974331
269.34,0.985077596
269.36,0.983966746
269.38,0.976157635
269.4,1.005656109
269.42,1.019004089
269.44,1.110420785
269.46,1.072272972
269.48,1.012912482
269.5,1.009784301
269.52,0.987727552
269.54,0.879868243
269.56,0.929806071
269.58,0.904167506
269.6,1.007435734
269.62,1.064031045
269.64,1.05420712
269.66,0.97357513
269.68,0.948631905
269.7,0.975720067
269.725,0.988250319
269.745,1.016242424
269.765,1.05725
269.785,1.063916476
269.805,1.035345421
269.825,1.062819203
269.845,1.124740125
269.865,1.085951941
269.885,1.076678099
269.905,1.057196001
269.925,1.097842449
269.945,0.978265741
269.965,1.006517691
269.985,1.024741773
270.005,1.011627907
270.025,1.099162389
270.045,1.043971631
270.065,1.083402147
270.085,1.146097202
270.1,1.042912514
270.12,0.952103396
270.14,0.971901656
270.16,0.837072762
270.18,0.877035831
270.2,0.945225603
270.22,0.873717803
270.24,1.06632237
270.26,0.937636166
270.28,0.88772298
270.3,0.916285714
270.315,0.940435281
270.335,0.918348624
270.35,0.744469381
270.37,0.897391304
270.39,0.932879046
270.41,1.005641749
270.43,0.95836201
270.45,1.041501263
270.47,0.859350363
270.49,0.88260497
270.51,0.912431812
270.525,0.94189781
270.55,0.840258065
270.57,0.765402271
270.59,0.613506105
270.61,0.611944444
270.63,0.65408805
270.65,0.416414904
270.67,0.483888736
270.69,0.504347826
270.71,0.531450578
270.73,0.556206089
270.745,0.511767926
270.773,0.540029985
270.79,0.741765481
270.81,0.731211317
270.83,0.670411029
270.85,0.814559387
270.87,0.660864979
270.89,0.56414719
270.907,0.525390141
270.955,0.357666143
270.982,0.519969857
271.005,0.594453166
271.025,0.667477697
271.045,0.709027169
271.065,0.607357161
271.085,0.533624666
271.113,0.600978877
271.133,0.597048524
271.153,0.529032258
271.173,0.550672182
271.2,0.512867169
271.22,0.523558897
271.24,0.568565638
271.26,0.536819637
271.28,0.563060935
271.3,0.594133012
271.32,0.751489012
271.34,0.571338781
271.363,0.549110407
271.388,0.568802379
271.408,0.608202443
271.428,0.689063818
271.448,0.742206983
271.468,0.645497913
271.488,0.699374289
271.508,0.800111826
271.528,0.754550051
271.548,0.717875771
271.568,0.734927499
271.588,0.712408759
271.608,0.768227623
271.628,0.761767254
271.648,0.785651019
271.668,0.791031906
271.688,0.837020879
271.708,0.594302849
271.728,0.505725191
271.748,0.513751669
271.768,0.422901582
271.795,0.466047335
271.82,0.460966543
271.84,0.598922004
271.86,0.581859856
271.88,0.617989056
271.9,0.693037975
271.925,0.831575583
272.054,0.598345774
272.074,0.717116671
272.094,0.692509542
272.114,0.909349112
272.134,0.984083561
272.154,0.931245585
272.174,0.938403222
272.194,0.884346537
272.214,0.860565999
272.234,0.776451438
272.254,0.742083759
272.274,0.946421431
272.294,1.029520295
272.314,0.911552795
272.334,0.934390965
272.354,0.853651355
272.374,0.533498759
272.394,0.515406162
272.414,0.6131858
272.415,0.589550536
272.429,0.628379795
272.449,0.747486466
272.469,0.871374275
272.489,0.80187638
272.509,0.832288401
272.529,0.868337795
272.549,0.892427282
272.569,0.860707364
272.589,0.761916111
272.609,0.69941349
272.628,0.501829925
272.646,0.700685093
272.668,0.467701438
272.688,0.647228222
272.708,0.744257274
272.728,0.729489386
272.748,0.795806119
272.768,0.735926629
272.788,0.713146233
272.808,0.787308027
272.828,0.749670966
272.848,0.653415581
272.868,0.747478992
272.888,0.812134345
272.908,0.71366782
272.923,0.558837318
272.953,0.652073733
272.973,0.746216531
272.993,0.662766277
273.013,0.715047022
273.033,0.733372572
273.053,0.725006773
273.073,0.700866714
273.093,0.807463605
273.113,0.817216322
273.133,0.719437432
273.16,0.678930586
273.18,0.480208906
273.2,0.579974811
273.22,0.650093226
273.235,0.70480023
273.267,0.838151781
273.278,0.758152883
273.298,0.94210091
273.318,1.056771398
273.338,1.031459306
273.358,1.144303202
273.378,1.075650693
273.398,1.187909894
273.418,1.164072633
273.438,1.225646475
273.458,1.078095831
273.478,1.033247349
273.498,1.076402594
273.518,0.865682138
273.538,0.827284652
273.558,0.784674484
273.578,0.727690048
273.598,0.839210671
273.618,0.811118553
273.638,0.789306511
273.658,0.852597564
273.685,0.870045158
273.705,0.87013307
273.725,0.853058511
273.75,0.733786738
273.77,0.910833911
273.79,1.066617137
273.81,0.928109453
273.83,0.903096903
273.85,0.86392977
273.87,0.745413491
273.895,0.710954579
273.92,0.648938547
273.94,0.67610748
273.975,0.712251309
273.995,0.847480886
274.015,0.834888593
274.035,0.834122101
274.055,0.914741605
274.075,0.84549763
274.095,0.799232737
274.115,0.751545684
274.135,0.845035219
274.18,1.048822188
274.2,1.016841645
274.22,1.043255132
274.24,1.095092804
274.26,1.120673527
274.28,1.130133715
274.3,1.06442577
274.32,1.056358996
274.34,1.033642441
274.36,1.072672394
274.38,1.095896835
274.4,1.068050193
274.42,1.065405831
274.44,1.195178623
274.46,1.179295943
274.48,1.103835616
274.5,1.104693141
274.52,1.136507937
274.54,1.118234367
274.56,1.021068104
274.58,1.094931617
274.6,1.065249629
274.62,1.007134071
274.64,1.131699847
274.66,1.11423221
274.68,1.139113465
274.7,1.03373431
274.72,1.047156053
274.74,1.04921309
274.76,0.99832736
274.78,1.124616956
274.8,1.092441401
274.82,1.033039648
274.84,1.01905329
274.86,0.910315109
274.88,0.840503673
274.9,0.804681404
274.92,0.722313148
274.946,0.802262931
274.966,0.806125316
274.986,0.817474048
275.006,0.761095101
275.026,0.855305466
275.046,0.700789545
275.066,0.854658708
275.082,0.853010164
275.102,0.95526658
275.122,0.966834895
275.142,1.00187047
275.162,0.926735527
275.182,1.058603782
275.202,1.070581429
275.222,1.098644816
275.242,0.994645669
275.262,1.081794195
275.282,1.174386921
275.302,1.125827815
275.322,1.175408719
275.342,1.091890225
275.362,1.118510158
275.382,1.039290587
275.402,0.906163522
275.422,0.710019006
275.442,0.82309457
275.462,0.922874671
275.482,1.088084169
275.502,1.051369863
275.522,1.082855004
275.542,0.830869881
275.562,0.991884817
275.582,0.990038738
275.602,0.70978849
275.622,0.733389403
275.642,0.777865198
275.672,1.102337662
275.692,1.065357562
275.712,1.083386786
275.732,1.109170306
275.752,1.034852547
275.772,1.037227214
275.792,1.04185022
275.812,1.180210685
275.832,1.094793537
275.852,1.052730697
275.872,1.004197272
275.892,1.01659751
275.912,0.83205657
275.932,0.917069014
275.952,0.739355231
275.985,0.826609872
276.001,0.810776625
276.021,0.868816254
276.041,0.916159251
276.061,0.918732126
276.082,0.834061135
276.102,0.951196767
276.122,0.974253347
276.142,0.983629397
276.162,1.005324459
276.182,1.020708283
276.206,0.891549296
276.226,0.950434338
276.246,0.795764362
276.275,0.900391976
276.295,0.87561084
276.317,0.917244797
276.337,0.910208445
276.357,0.915893108
276.377,0.88239054
276.397,1.085953878
276.417,0.941860465
276.437,0.92471402
276.457,0.823064113
276.477,0.874417771
276.5,0.925550817
276.524,0.92063971
276.54,0.823167421
276.56,0.922285022
276.58,0.748585287
276.6,0.684120172
276.62,0.830932999
276.64,0.77301315
276.66,0.804731956
276.68,0.915588235
276.7,0.722915627
276.729,0.623175779
276.749,0.847035862
276.769,0.848216367
276.789,0.932632585
276.809,0.88045007
276.829,0.972783826
276.849,0.957061562
276.869,0.967513754
276.889,1.013811421
276.909,0.915923222
276.929,0.975363942
276.949,0.964705882
276.969,0.920869099
276.989,0.874670185
277.009,0.955925826
277.029,0.835294118
277.049,0.8726031
277.069,0.890653476
277.089,0.940831557
277.109,0.967544987
277.129,0.979794399
277.149,1.100492984
277.169,0.814035088
277.189,0.719631549
277.209,0.867539267
277.229,0.796974348
277.249,0.709129066
277.269,0.838948092
277.289,0.794065701
277.309,0.783289387
277.329,0.760314719
277.354,0.709234609
277.372,0.597971515
277.39,0.726515502
277.408,0.718303571
277.432,0.730453668
277.452,0.765255157
277.472,0.783576362
277.492,0.77641936
277.512,0.911606988
277.532,0.727994095
277.552,0.716826825
277.572,0.869255345
277.592,0.879554937
277.612,0.867733005
277.632,0.811140584
277.652,0.821956769
277.672,0.831979695
277.692,0.643343816
277.72,0.674769653
277.742,0.905095759
277.758,0.776292649
277.776,0.744957587
277.796,0.735458167
277.816,0.762317405
277.836,0.89480198
277.856,0.836342113
277.876,0.894940476
277.896,0.871505225
277.916,0.894171367
277.936,0.876901141
277.956,0.819859402
277.976,0.80016775
277.996,0.814257685
278.016,0.740199195
278.036,0.761109907
278.056,0.713938903
278.076,0.817893545
278.096,0.76537807
278.116,0.780104712
278.136,0.739597943
278.156,0.719438393
278.176,0.797210023
278.196,0.906335336
278.216,0.883127803
278.236,0.882726269
278.256,0.833147942
278.276,0.744940322
278.296,0.824016563
278.316,0.764705882
278.336,0.663608563
278.365,0.714879062
278.385,0.75696269
278.405,0.737222062
278.425,0.728344137
278.445,0.7809375
278.465,0.744453805
278.815,1.125266088
278.835,1.053600324
278.855,1.020104712
278.875,1.024191672
278.895,1.068440145
278.915,1.264976959
278.935,1.172637591
278.955,1.129647283
278.975,1.214840812
278.995,1.106331348
279.015,1.070419652
279.035,1.147472205
279.055,1.260827486
279.075,1.167289953
279.095,1.154547968
279.115,1.209324155
279.135,1.200653595
279.155,1.202359012
279.175,1.136874362
279.195,1.188287368
279.215,1.218463707
279.235,1.129525593
279.255,1.255388635
279.275,1.102454642
279.295,1.127369826
279.315,1.130828114
279.335,0.894700139
279.36,1.092649648
279.38,1.047359232
279.4,1.169806452
279.42,1.130873374
279.44,1.076942293
279.46,1.014824447
279.48,1.049550776
279.5,1.083176312
279.52,1.159922929
279.54,1.099714422
279.56,1.113636364
279.58,1.047783934
279.6,1.031281534
279.62,1.058265583
279.64,1.111144308
279.66,1.004018216
279.68,1.108728481
279.7,1.167557932
279.72,1.014015053
279.74,1.034473684
279.76,1.019747235
279.78,1.064697266
279.8,1.002660861
279.82,1.055096419
279.84,1.0671396
279.86,1.100608071
279.88,1.095276873
279.9,1.129226737
279.92,1.119989723
279.945,1.145953118
279.965,1.131717172
280,1.004542761
280.02,0.888652208
280.04,0.922434853
280.06,0.932511054
280.08,0.950810811
280.1,0.878117048
280.12,0.923592884
280.14,0.985376478
280.16,0.917368257
280.18,0.903585417
280.2,0.874347258
280.22,0.865918488
280.24,0.805074257
280.26,0.791585761
280.28,0.69216
280.3,0.713619403
280.32,0.665657585
280.34,0.788833437
280.36,0.707502374
280.38,0.622428853
280.4,0.576687117
280.42,0.593798935
280.44,0.534171679
280.46,0.549765503
280.48,0.58681592
280.5,0.577543702
280.52,0.533528353
280.55,0.477984759
280.57,0.516304348
280.59,0.58549323
280.627,0.543308945
280.645,0.539879931
280.665,0.658190295
280.683,0.625503925
280.703,0.506837421
280.723,0.598045899
280.743,0.498620418
280.779,0.476455394
280.799,0.484282908
280.819,0.598724761
280.838,0.548238153
280.872,0.608748481
280.895,0.583369424
280.905,0.557795046
280.915,0.622426738
280.925,0.59726086
280.935,0.573555166
280.945,0.471801347
280.955,0.600455063
280.977,0.68708323
280.99,0.573239755
281.004,0.562055768
281.01,0.526267841
281.02,0.58951478
281.03,0.556115309
281.04,0.614139234
281.05,0.511133603
281.06,0.497318008
281.07,0.594168637
281.084,0.617098531
281.095,0.605094264
281.103,0.554339328
281.123,0.578201255
281.133,0.541879097
281.143,0.492635025
281.153,0.567073171
281.163,0.56174559
281.174,0.549282297
281.185,0.734896661
281.195,0.581253367
281.226,0.485926885
281.234,0.457674745
281.242,0.490414623
281.255,0.445462478
281.27,0.757403189
